gamma	sackin	colless	beta	blum	crown_age	tree_height	pigot_rho	number_of_lineages	nltt_base	phylogenetic_div	avg_ladder	max_ladder	cherries	il_number	pitchforks	stairs	laplace_spectrum_a	laplace_spectrum_p	laplace_spectrum_e	laplace_spectrum_g	imbalance_steps	j_one	b1	b2	area_per_pair	average_leaf_depth	i_stat	ew_colless	max_del_width	max_depth	max_width	rogers	stairs2	tot_coph	var_depth	symmetry_nodes	mpd	psv	vpd	mntd	j_stat	rquartet	wiener	max_betweenness	max_closeness	diameter	eigenvector	mean_branch_length	var_branch_length	mean_branch_length_int	mean_branch_length_ext	var_branch_length_int	var_branch_length_ext	model	extinction	combined
1.407453	3654	1942	-0.3506812	363.6964	10	10	0.7233296	300	0.8410892	476.7325	2.4	4	97	106	53	0.6454849	-0.7320184	5.71485	9.351205	1	275	0.6756009	157.1883	4.101254	17.30841	12.18	0.5277424	0.4927244	16	24	66	193	0.6231536	158132	12.9909	193	13.71708	6.858538	9.449742	1.576849	0.04572358	229608525	2180804	118807	2.49925e-4	34	0.7042669	0.7972115	0.8127118	0.8060573	0.7884247	0.7649546	0.8627122	SSE	TRUE	SSE_TRUE
1.331871	3398	1726	-0.3359595	365.5967	10	10	0.8381582	300	0.8608205	417.5384	2.366667	4	94	112	52	0.638796	0.7995815	4.171396	9.33754	1	281	0.7264996	155.6344	6.005791	17.89833	11.32667	0.5359341	0.4987479	14	18	72	191	0.6195451	106631	11.94644	192	13.85126	6.925629	21.3206	1.356477	0.04617086	249871599	2240393	102201	2.317852e-4	31	0.6615826	0.6982247	0.5554682	0.7183452	0.6782383	0.575917	0.5362097	SSE	TRUE	SSE_TRUE
1.774625	3148	1386	0.05784546	350.2614	10	10	0.6342617	300	0.850837	447.4891	2.55	5	105	90	46	0.5986622	0.3213687	3.388885	9.338598	1	283	0.7841949	162.727	6.462524	17.02105	10.49333	0.5015277	0.4474105	18	16	74	179	0.650812	88929	7.448116	181	15.08628	7.543138	20.97166	1.352161	0.05028759	287866419	2443984	114587	2.072624e-4	30	0.6035383	0.7483095	0.5627037	0.8210234	0.6760805	0.6599045	0.457531	SSE	TRUE	SSE_TRUE
2.39426	3283	1509	-0.1313281	358.0944	10	10	0.04287775	300	0.8514923	445.5231	2.56	5	97	106	52	0.6254181	0.105834	3.27707	9.330797	1	280	0.7519481	157.9383	6.273823	17.65077	10.94333	0.5108553	0.4780809	18	19	72	187	0.6360969	94990	10.64226	190	15.01063	7.505315	24.72168	1.351877	0.05003543	346610772	2431593	113343	2.095485e-4	34	0.6261056	0.745022	0.6200752	0.814569	0.6759386	0.7104413	0.5227783	SSE	TRUE	SSE_TRUE
2.229527	3194	1400	-0.06075607	355.7577	10	10	-0.7259818	300	0.8301221	509.6338	2.321429	4	97	106	51	0.6254181	-0.03010229	4.864445	9.327702	576	283	0.7729009	158.3992	6.428802	17.66511	10.64667	0.519772	0.4815774	18	16	70	187	0.6366204	81363	7.98845	188	16.00683	8.003413	19.30338	1.51425	0.05335609	351610413	2571844	111147	2.021402e-4	30	0.7031588	0.8522304	0.8287342	0.9479742	0.7571248	1.0149030000000001	0.6283712	SSE	TRUE	SSE_TRUE
1.74292	3331	1597	0.08140015	350.2961	10	10	0.2848174	300	0.843436	469.692	2.347826	4	101	98	46	0.5886288	0.008536926	3.388374	9.337796	1	283	0.7411125	162.9687	5.616272	17.20613	11.10333	0.4783258	0.4389246	14	16	82	176	0.6650508	112137	8.307012	176	15.40663	7.703314	22.88159	1.491354	0.05135543	283765806	2488134	107791	1.975353e-4	28	0.7051922	0.7854381	0.681412	0.8254662	0.7456768	0.6693426	0.6924966	SSE	TRUE	SSE_TRUE
2.308927	2969	1153	0.5237866	343.8831	10	10	0.7233296	300	0.8538778	438.3665	2.608696	5	99	102	55	0.6153846	-0.4373314	4.77613	9.33346	1	283	0.8314738	161.2929	6.896851	16.79262	9.896667	0.4611319	0.4581865	24	16	92	184	0.65707	67291	5.945808	187	16.03614	8.01807	19.01365	1.272799	0.0534538	333868515	2619864	114939	1.999335e-4	28	0.7032204	0.7330543	0.5920725	0.8303577	0.6363996	0.7382843	0.4300093	SSE	TRUE	SSE_TRUE
1.950743	3138	1332	-0.384541	368.6764	10	10	0.6342617	300	0.832464	502.6081	2.576923	4	95	110	48	0.6421405	-1.031136	4.600661	9.325068	1	281	0.7866939	153.8064	5.625084	17.90305	10.46	0.5534962	0.4975984	24	18	94	192	0.614684	67655	6.476656	194	16.28054	8.14027	18.71446	1.665777	0.05426847	361913415	2625164	111851	1.937268e-4	35	0.7043842	0.8404817	0.8509438	0.848126	0.8328883	0.6467405	1.056511	SSE	TRUE	SSE_TRUE
1.950154	3442	1660	-0.3274945	359.1	10	10	0.5614878	300	0.849412	451.7639	2.318182	4	104	92	52	0.6153846	-0.7104092	4.762278	9.331783	5	281	0.7172126	161.3155	5.655853	18.80027	11.47333	0.5165177	0.4681968	18	18	78	184	0.6381157	92983	9.534404	185	16.18762	8.093808	28.50703	1.413074	0.05395872	330283992	2639000	115265	1.806608e-4	34	0.70371	0.755458	0.7179255	0.8047071	0.7065372	0.8685747	0.5658665	SSE	TRUE	SSE_TRUE
2.07926	3107	1323	-0.1784375	361.4742	10	10	0.4999584	300	0.8242863	527.1412	2.53125	5	92	116	53	0.6454849	-1.730208	6.340171	9.321384	3	281	0.7945432	153.9991	6.101952	17.61964	10.35667	0.5524033	0.5112925	20	18	92	193	0.617382	69376	6.484404	195	17.11295	8.556476	16.22003	1.633766	0.05704317	336305712	2759779	114157	1.892282e-4	32	0.6837385	0.881507	0.9182406	0.9465648	0.816883	1.002372	0.8293348	SSE	TRUE	SSE_TRUE
2.722192	3177	1295	-0.01797119	354.6391	10	10	0.8381582	300	0.855458	433.626	2.583333	5	100	100	47	0.6153846	-1.093101	8.309313	9.331901	1	282	0.7770367	159.0351	6.058823	17.62058	10.59	0.522781	0.468268	34	17	88	184	0.6407004	79820	6.149064	185	16.06213	8.031063	22.26963	1.349233	0.05354042	407731089	2627370	111295	1.844379e-4	31	0.6971609	0.725127	0.6649736	0.7759764	0.6746166	0.8208449	0.507232	SSE	TRUE	SSE_TRUE
2.06197	3367	1537	-0.4309143	368.9944	10	10	0.7233296	300	0.8625936	412.2193	2.392857	5	94	112	50	0.638796	-0.4307475	10.57106	9.333813	1	277	0.7331885	155.1508	5.894825	18.75507	11.22333	0.533562	0.4941825	20	22	76	191	0.6219878	82784	11.44494	192	15.63047	7.815235	26.74514	1.353335	0.05210157	410987145	2562775	108279	1.792667e-4	40	0.7016076	0.6893299	0.5807632	0.7020775	0.6766673	0.6610611	0.502622	SSE	TRUE	SSE_TRUE
2.994542	3274	1514	-0.01797119	352.8347	10	10	0.8381582	300	0.8354867	493.5399	2.65	5	102	96	46	0.5919732	-0.8933383	4.589709	9.328208	12	280	0.7540152	161.4992	6.295036	17.54042	10.91333	0.507954	0.4516723	28	19	78	177	0.6516574	96119	10.55434	178	16.70392	8.351962	20.24541	1.457219	0.05567975	328077006	2706560	113685	1.880396e-4	32	0.6818478	0.8253176	0.7887973	0.9226749	0.7286094	0.9755724	0.5870792	SSE	TRUE	SSE_TRUE
3.182736	3313	1549	-0.04594238	353.3558	10	10	0.6342617	300	0.8630932	410.7204	2.571429	5	102	96	47	0.6086957	-0.07580283	6.3442	9.35325	7	282	0.745139	160.7394	5.230469	17.07342	11.04333	0.506526	0.4597796	20	17	86	182	0.6441643	112422	7.151962	184	14.37931	7.189653	15.30901	1.179723	0.04793102	333309129	2339215	114205	2.185421e-4	30	0.6990041	0.6868235	0.5880265	0.7844364	0.5898613	0.7761139	0.3842344	SSE	TRUE	SSE_TRUE
2.687476	3226	1492	-0.4007349	366.2784	10	10	0.7233296	300	0.844103	467.691	2.44	4	98	104	50	0.6187291	-1.316553	5.407462	9.329415	1	281	0.7652342	157.3543	6.204369	18.46912	10.75333	0.5478244	0.4888732	18	18	76	185	0.6234611	68117	8.875407	189	16.7489	8.374452	20.96903	1.511171	0.05582968	384520434	2730139	111443	1.8323e-4	33	0.6806747	0.7820919	0.8511968	0.8087763	0.7555854	0.9270191	0.7773139	SSE	TRUE	SSE_TRUE
0.992578	3009	1199	0.4487981	346.2262	10	10	0.4999584	300	0.8352696	494.1913	2.571429	4	101	98	51	0.6187291	0.8140186	7.303121	9.332314	71	283	0.82042060000000006	161.2472	6.542938	16.24858	10.03	0.4838042	0.4575449	22	16	88	185	0.6511126	85471	5.36699	186	14.46518	7.232592	14.61446	1.625092	0.04821728	260101203	2304539	118807	2.365157e-4	27	0.6997178	0.8264068	0.6821946	0.8403607	0.812546	0.6149746	0.7508597	SSE	TRUE	SSE_TRUE
2.361815	3806	2154	-0.3990783	365.4563	10	10	0.6342617	300	0.8334484	499.6547	2.473684	5	98	104	54	0.6254181	0.1341087	4.150786	9.332771	1	278	0.6486194	158.1918	5.774982	17.44027	12.68667	0.5048208	0.4777182	16	21	56	187	0.6343965	177899	16.91822	189	15.1152	7.557601	14.46699	1.657782	0.05038401	162087513	2417874	114305	2.253753e-4	31	0.7067143	0.8355429	0.9069485	0.8422395	0.828891	0.9022908	0.9145193	SSE	TRUE	SSE_TRUE
2.073539	3295	1557	-0.1546758	354.7262	10	10	0.7233296	300	0.839724	480.8279	2.666667	4	104	92	47	0.6020067	-0.2680572	3.833686	9.324685	1	280	0.7492096	162.3533	6.406998	17.97906	10.98333	0.5082741	0.4508943	20	19	62	180	0.6473133	89422	10.61845	180	15.15382	7.57691	25.34262	1.483802	0.05051273	366218886	2436099	108657	1.995055e-4	37	0.6972236	0.80406	0.6900171	0.866636	0.7419011	0.775333	0.5998003	SSE	TRUE	SSE_TRUE
2.205072	3222	1482	-0.0223877	354.4	10	10	0.8381582	300	0.8476179	457.1462	2.541667	4	97	106	54	0.6254181	-0.7549299	4.428275	9.32816	1	280	0.7661842	158.3971	6.491253	17.54444	10.74	0.5084114	0.4821267	18	19	72	187	0.6364015	88255	9.44388	189	15.5133	7.756651	22.50706	1.384451	0.05171101	323199138	2514799	110227	1.998495e-4	34	0.5980022	0.7644586	0.6863457	0.8371763	0.6922257	0.9209429	0.4451079	SSE	TRUE	SSE_TRUE
-0.1980422	3316	1562	-0.05183105	352.9313	10	10	1	300	0.8656679	402.9962	2.26087	4	100	100	56	0.5986622	3.435706	5.746022	9.350475	19	280	0.7444649	161.523	5.94627	16.95304	11.05333	0.4867413	0.463066	20	19	74	179	0.6529267	115570	9.381761	181	9.722548	4.861274	9.630332	1.383823	0.03240849	289637562	1508427	110445	3.660391e-4	30	0.6015629	0.6739066	0.47496	0.6557811	0.6919114	0.5303121	0.420914	SSE	TRUE	SSE_TRUE
1.76561	3680	1962	-0.4776556	368.9966	10	10	0.7233296	300	0.8300957	509.713	2.541667	6	98	104	50	0.6153846	-0.01553362	6.288163	9.346803	2	276	0.6708276	156.9796	4.552618	17.99572	12.26667	0.5305943	0.4809984	18	23	74	184	0.6308244	146606	13.11929	185	14.98165	7.490827	13.61504	1.631077	0.04993884	282842088	2387881	103487	2.194345e-4	38	0.7063129	0.8523629	0.9216085	0.8894347	0.8155383	1.046681	0.7977249	SSE	TRUE	SSE_TRUE
1.146278	2920	1020	0.09244141	357.958	10	10	0.8381582	300	0.8381363	485.591	2.666667	5	95	110	49	0.6421405	-1.785432	9.199258	9.326665	1	283	0.8454266	155.6715	6.59726	16.92094	9.733333	0.5078685	0.4768514	28	16	104	192	0.6373078	57088	4.082497	192	16.74492	8.372462	20.3857	1.664645	0.05581641	389554872	2718685	117951	1.856944e-4	28	0.6983699	0.8120252	0.7078095	0.7915915	0.8323226	0.6494369	0.7673293	SSE	TRUE	SSE_TRUE
3.0603	2872	972	0.8579688	341.4402	10	10	0.5614878	300	0.8318209	504.5372	2.217391	3	103	94	48	0.5986622	-1.657572	9.939242	9.335925	588	285	0.8595563	163.2552	6.955688	16.49909	9.573333	0.4575766	0.4354634	20	14	106	179	0.6685323	59372	3.803969	181	17.82219	8.911094	17.20218	1.503117	0.05940729	405536100	2900578	105667	1.820278e-4	27	0.6809611	0.8437077	0.8187664	0.9364753	0.7515586	0.9536342	0.6704423	SSE	TRUE	SSE_TRUE
3.023014	3216	1434	-0.3418251	365.5991	10	10	0.6342617	300	0.8607388	417.7835	2.708333	6	95	110	51	0.6354515	1.33102	8.014444	9.347613	69	281	0.7676137	155.432	5.595879	17.77909	10.72	0.5531433	0.5005282	20	18	82	190	0.6164565	82096	7.573512	192	13.50844	6.754221	18.50958	1.398778	0.04502814	315293781	2178744	107729	2.415943e-4	33	0.6631047	0.6986347	0.7496515	0.6978753	0.699389	0.5476262	0.9528315	SSE	TRUE	SSE_TRUE
2.826853	3211	1491	0.146981	351.585	10	10	0.7233296	300	0.8462328	461.3016	2.4	5	99	102	49	0.6120401	0.2640413	5.81133	9.336261	594	281	0.768809	159.713	6.382385	16.67043	10.70333	0.5041096	0.4648509	16	18	78	183	0.6437774	106210	8.135775	186	15.63206	7.816032	16.72149	1.366994	0.05210688	243555468	2533611	114499	2.112236e-4	31	0.5724385	0.7714073	0.6324231	0.8599076	0.6834971	0.8221238	0.4305463	SSE	TRUE	SSE_TRUE
4.726208	2915	1007	0.01	355.0497	10	10	-0.1856439	300	0.8486387	454.0839	2.318182	4	100	100	50	0.6220736	-1.2819	4.265574	9.333981	590	284	0.8468767	159.5849	6.891357	17.14111	9.716667	0.5108511	0.4697357	22	15	98	186	0.6380142	51403	4.511427	187	17.13068	8.56534	17.7324	1.281235	0.05710226	415505859	2806794	117085	1.860118e-4	30	0.6589968	0.7593376	0.743438	0.8788543	0.6406177	0.9041072	0.5579519	SSE	TRUE	SSE_TRUE
3.889254	3130	1354	0.4855103	344.7975	10	10	0.6342617	300	0.8615568	415.3295	2.392857	4	95	110	59	0.638796	-0.33461	4.628661	9.337913	1	281	0.7887047	159.3808	6.644249	16.93962	10.43333	0.4700659	0.478561	22	18	72	191	0.6512618	88064	8.012263	193	15.35802	7.679011	18.46009	1.281494	0.05119341	303097689	2512031	111229	2.084752e-4	31	0.6887791	0.6945309	0.6709515	0.7486758	0.640747	0.7821553	0.5569112	SSE	TRUE	SSE_TRUE
1.808111	2881	981	0.2926562	352.1805	10	10	0.6342617	300	0.8508961	447.3116	2.433333	5	95	110	51	0.6354515	-0.1282973	4.074498	9.331373	596	283	0.8568711	156.4218	7.074799	16.80845	9.603333	0.5058259	0.484736	28	16	100	190	0.6379468	53780	4.554504	192	16.23259	8.116294	29.42375	1.466258	0.05410863	401808240	2649739	114359	1.807869e-4	30	0.5064764	0.7480126	0.6420268	0.7629964	0.7331288	0.7311205	0.5552303	SSE	TRUE	SSE_TRUE
2.08644	3058	1178	0.0468042	350.7871	10	10	0.8381582	300	0.8649176	405.2472	2.277778	5	105	90	43	0.5886288	0.3404378	3.492543	9.336101	1	282	0.8072746	163.7514	6.121979	17.51536	10.19333	0.4720431	0.4281389	28	17	94	176	0.6659871	64389	6.390591	177	15.08054	7.54027	26.70849	1.310644	0.05026847	383090148	2468301	119115	2.035329e-4	30	0.7033639	0.6776709	0.5622277	0.70017	0.6553218	0.5621999	0.56313	SSE	TRUE	SSE_TRUE
2.998874	3529	1861	-0.165188	355.4113	10	10	1	300	0.8529456	441.1632	2.346154	4	99	102	53	0.6187291	0.1623541	3.450914	9.345228	22	279	0.6995312	160.3506	5.22056	17.28274	11.76333	0.5132144	0.4774851	16	20	66	185	0.6385549	140020	11.42541	188	15.24604	7.623021	20.51502	1.347219	0.05082014	222615645	2476442	115479	2.061944e-4	31	0.7053415	0.7377311	0.7368534	0.8022828	0.6736097	0.8626167	0.6061174	SSE	TRUE	SSE_TRUE
2.512037	3305	1471	-0.3389038	364.1898	10	10	0.6342617	300	0.8476213	457.136	2.214286	3	98	104	48	0.6086957	-0.3606335	3.568893	9.329124	1	282	0.7469427	158.6351	6.127121	18.33518	11.01667	0.4997607	0.4638656	20	17	68	182	0.6447422	82931	9.962932	185	15.72627	7.863136	25.84612	1.451573	0.0524209	391444842	2553011	104107	1.880238e-4	33	0.6870446	0.7644415	0.7417083	0.8033562	0.7257863	0.6664534	0.8159319	SSE	TRUE	SSE_TRUE
3.900526	3406	1754	-0.06949707	351.2942	10	10	0.6342617	300	0.8404352	478.6944	2.5	4	104	92	50	0.5919732	-0.116723	3.213176	9.334659	584	281	0.7247932	163.3194	5.746872	17.50319	11.35333	0.5082104	0.4557955	16	18	62	177	0.6478569	116688	9.995139	178	16.13398	8.066988	19.75353	1.361019	0.05377992	244175145	2613219	113561	1.983566e-4	32	0.70644	0.8004924	0.8731234	0.9212807	0.6805093	1.170043	0.552125	SSE	TRUE	SSE_TRUE
1.154959	3298	1566	-0.1946313	357.8381	10	10	0.04287775	300	0.8364469	490.6594	2.409091	4	101	98	49	0.6053512	0.3041302	5.397492	9.337355	32	281	0.7485281	160.4487	6.092415	17.5365	10.99333	0.5250624	0.4666238	18	18	70	181	0.6400032	99795	9.290925	184	14.68446	7.342228	18.09667	1.636178	0.04894818	305597673	2345996	117091	2.167434e-4	32	0.6785168	0.8205006	0.759582	0.8229283	0.8180892	0.6998559	0.8214373	SSE	TRUE	SSE_TRUE
4.065277	3172	1460	0.22052	343.8156	10	10	0.7233296	300	0.8659092	402.2723	2.35	4	106	88	49	0.5852843	-0.4494405	4.277416	9.33819	1	280	0.7782615	165.3221	6.541599	17.42515	10.57333	0.4748681	0.4371471	20	19	74	175	0.6647157	83455	9.449454	177	15.7803	7.890149	27.33982	1.058814	0.05260099	321589722	2595622	109343	1.865994e-4	34	0.4545497	0.6726961	0.5602873	0.8169467	0.5294072	0.7124619	0.3696655	SSE	TRUE	SSE_TRUE
2.664272	3363	1549	-0.1188147	354.6641	10	10	0.7233296	300	0.861056	416.8319	2.409091	4	100	100	52	0.6220736	1.253469	8.720821	9.344579	51	282	0.7340605	160.6752	5.719971	17.3986	11.21	0.488769	0.4640172	14	17	76	186	0.6490344	112605	8.500903	187	13.33547	6.667734	17.82265	1.302727	0.04445156	253655046	2148284	113279	2.498841e-4	29	0.6383417	0.6970432	0.6041284	0.7430295	0.6513636	0.6414024	0.5649229	SSE	TRUE	SSE_TRUE
2.471599	3487	1831	-0.07317749	353.3923	10	10	0.6342617	300	0.8470799	458.7604	2.681818	5	101	98	49	0.6187291	0.2120922	4.025594	9.333827	1	282	0.7079569	160.3503	5.3965	17.03061	11.62333	0.52617	0.4728675	22	17	84	185	0.6361341	139395	9.138584	187	15.13193	7.565966	17.3556	1.353078	0.05043977	221309241	2445412	113599	2.165876e-4	29	0.682357	0.7671579	0.6796064	0.8583848	0.6765391	0.8690999	0.4771197	SSE	TRUE	SSE_TRUE
1.90148	3386	1680	-0.1696045	356.7709	10	10	0.5614878	300	0.8733927	379.8218	2.380952	4	102	96	45	0.5919732	1.12675	3.005212	9.343014	91	277	0.7290743	161.443	5.752309	17.57895	11.28667	0.4965798	0.4474024	26	22	76	177	0.6522008	111999	12.47273	178	12.90969	6.454845	24.70695	1.198273	0.0430323	254458920	2094105	110827	2.472646e-4	34	0.6630804	0.6351535	0.4802349	0.6714121	0.5991366	0.5035824	0.4560379	SSE	TRUE	SSE_TRUE
1.252817	3320	1584	0.0144165	349.6774	10	10	0.7233296	300	0.8388406	483.4783	2.666667	5	108	84	37	0.5618729	0.3179425	5.336423	9.330932	584	280	0.743568	164.8857	6.06641	16.96241	11.06667	0.4894713	0.4190864	16	19	78	168	0.6653411	115958	9.005574	169	15.06223	7.531116	16.46836	1.502489	0.05020744	236741148	2418078	115295	2.203744e-4	32	0.6861751	0.8084922	0.6956768	0.8661242	0.7512445	0.7657424	0.621808	SSE	TRUE	SSE_TRUE
0.8345613	3131	1363	-0.07317749	357.477	10	10	0.8381582	300	0.8481391	455.5828	2.56	5	96	108	49	0.632107	-0.2262752	4.971766	9.330234	1	282	0.7884528	157.341	6.398499	17.47231	10.43667	0.5357238	0.4853324	18	17	78	189	0.629324	76268	7.444136	189	15.30873	7.654363	22.63452	1.545423	0.05102909	331589214	2479036	118145	2.051409e-4	33	0.57181	0.7618442	0.5698422	0.7509037	0.7727117	0.4970675	0.6437982	SSE	TRUE	SSE_TRUE
2.069931	3278	1516	-0.1166179	355.9439	10	10	0.8381582	300	0.8439488	468.1536	2.4375	5	101	98	48	0.6020067	0.3682151	5.374177	9.331283	1	281	0.7530951	161.0844	6.48922	17.42943	10.92667	0.4822347	0.4523146	14	18	66	180	0.6510513	99206	10.02136	183	15.04079	7.520395	19.35207	1.599655	0.05013597	254756007	2423426	116435	2.193853e-4	31	0.7059638	0.7828656	0.7103685	0.7657898	0.7998276	0.5713748	0.8502291	SSE	TRUE	SSE_TRUE
2.32281	3550	1706	-0.4728711	371.0316	10	10	0.4466592	300	0.8346971	495.9086	2.413793	4	93	114	55	0.6588629	0.65305	4.170052	9.341891	22	281	0.6953931	154.0107	4.599426	17.4779	11.83333	0.5481526	0.511172	16	18	84	197	0.6132452	138783	7.784838	198	13.8611	6.930551	14.24197	1.687893	0.04620367	356027124	2195136	109727	2.274398e-4	29	0.7055966	0.8292787	0.9466976	0.8145122	0.8439467	0.7763499	1.118639	SSE	TRUE	SSE_TRUE
2.964989	3201	1359	-0.2049365	360.6196	10	10	0.4466592	300	0.847827	456.5191	2.576923	7	99	102	44	0.6086957	-0.5540489	5.244742	9.328938	1	281	0.7712107	158.2336	6.211296	17.87748	10.67	0.5251766	0.4641448	18	18	90	182	0.6386431	77647	7.171672	182	15.84074	7.92037	22.62182	1.421187	0.05280247	404942751	2573917	112149	1.876618e-4	34	0.6561967	0.7634098	0.7419787	0.8165804	0.7105937	0.90484	0.5770718	SSE	TRUE	SSE_TRUE
2.804915	3373	1665	0.06299805	350.2492	10	10	0.8381582	300	0.8592239	422.3282	2.521739	4	101	98	44	0.5819398	0.05215387	4.462752	9.334881	1	280	0.7318843	162.4034	6.129776	17.27391	11.24333	0.4905017	0.4432207	20	19	68	174	0.6612382	116896	12.03089	178	15.10207	7.551034	20.63659	1.291161	0.05034023	256966440	2461914	106535	2.092605e-4	30	0.6763066	0.7062345	0.5789361	0.7672954	0.6455806	0.572804	0.5795562	SSE	TRUE	SSE_TRUE
1.933247	3120	1324	-0.3904297	367.9962	10	10	0.6342617	300	0.8391901	482.4298	2.478261	4	97	106	49	0.632107	-1.026723	5.468231	9.328914	1	279	0.7912326	156.1698	6.71594	17.91206	10.4	0.544052	0.4877937	18	20	74	189	0.6228733	64762	8.829431	189	16.87092	8.435459	19.52864	1.551829	0.05623639	362701053	2743185	110981	1.860646e-4	36	0.5876402	0.8067388	0.7754335	0.83777	0.7759145	0.8423486	0.7096464	SSE	TRUE	SSE_TRUE
1.880744	3282	1366	-0.5877002	377.618	10	10	0.6342617	300	0.8290639	512.8082	2.708333	6	94	112	48	0.6488294	-1.575588	6.949614	9.323883	4	281	0.7521772	152.548	5.086159	18.57828	10.94	0.5516184	0.4976518	22	18	90	194	0.6163294	74041	6.444548	194	16.64357	8.321786	20.50265	1.85288	0.05547858	418017405	2684172	115699	1.856717e-4	34	0.7063947	0.8575389	1.044891	0.7881752	0.9264401	0.7419085	1.339784	SSE	TRUE	SSE_TRUE
3.49901	2962	1168	0.3397656	347.9443	10	10	-0.1856439	300	0.8207285	537.8145	2.136364	4	105	90	44	0.5953177	-1.8851850000000001	7.499771	9.327937	594	281	0.8334388	162.8071	6.867447	16.53177	9.873333	0.4752102	0.4354502	30	18	100	178	0.6583645	72094	6.338417	179	17.84006	8.920028	15.05515	1.617879	0.05946685	298848849	2883817	116875	1.858349e-4	30	0.6902308	0.8993553	0.9529011	0.9903778	0.8089396	0.9790946	0.9136102	SSE	TRUE	SSE_TRUE
3.766412	3173	1327	-0.2726562	360.0224	10	10	0.3195481	300	0.8611152	416.6545	2.347826	5	101	98	52	0.5886288	-0.2359484	4.149826	9.335589	581	280	0.7780163	160.386	6.597313	18.23498	10.57667	0.5017484	0.4594396	18	19	68	176	0.6487786	65444	9.20146	181	16.03628	8.018139	25.75648	1.256773	0.05345426	410114232	2632916	107451	1.842847e-4	34	0.6721701	0.6967467	0.6609827	0.7655659	0.6283863	0.7229846	0.5921972	SSE	TRUE	SSE_TRUE
2.485302	2902	1038	0.09833008	356.9553	10	10	0.5614878	300	0.8432232	470.3303	2.541667	4	95	110	51	0.6287625	-0.5412011	3.396341	9.329972	1	283	0.8506704	156.1575	6.977081	16.74734	9.673333	0.5119982	0.4808292	24	16	106	188	0.6331545	58290	4.836076	191	16.14899	8.074493	20.97792	1.505116	0.05382995	354722037	2620930	116865	1.926709e-4	30	0.6848593	0.7865055	0.7119114	0.8206807	0.7525582	0.6717145	0.7519001	SSE	TRUE	SSE_TRUE
2.112314	3163	1351	0.05269287	352.9073	10	10	-0.7364177	300	0.8293702	511.8893	2.473684	3	100	100	50	0.6053512	-1.543381	7.530143	9.333313	589	282	0.780476	160.9898	5.918961	17.01608	10.54333	0.478922	0.4511372	18	17	90	181	0.654894	91283	6.155307	184	17.24151	8.620757	16.58275	1.648544	0.05747172	309404523	2791994	104093	1.843747e-4	30	0.7055812	0.8560023	0.8038591	0.8879452	0.8242722	0.8757107	0.7331494	SSE	TRUE	SSE_TRUE
3.074125	3310	1598	-0.07833008	355.8062	10	10	0.5614878	300	0.8588194	423.5417	2.458333	4	98	104	51	0.6254181	0.1198656	4.779522	9.346242	32	278	0.7458144	158.3366	6.213185	17.12366	11.03333	0.52946820000000006	0.4831591	18	21	76	187	0.6313961	110847	11.03567	188	15.42457	7.712287	18.89117	1.334411	0.05141525	262921305	2519044	117909	2.061794e-4	32	0.6931756	0.7082638	0.5982554	0.7495975	0.6672056	0.6859087	0.509795	SSE	TRUE	SSE_TRUE
-0.2800301	3057	1233	0.8933008	334.2447	10	10	0.5614878	300	0.8189484	543.1549	2.3125	4	109	82	47	0.5685619	-0.3081752	4.861484	9.325892	585	283	0.8075386	168.5072	6.492615	16.14236	10.19	0.410187	0.4005773	20	16	88	170	0.6931213	95029	5.806589	173	16.37238	8.18619	15.8528	1.845912	0.0545746	251030799	2617312	113697	2.030722e-4	26	0.7016826	0.9082859	0.7586829	0.8935174	0.9229558	0.7364364	0.7828846	SSE	TRUE	SSE_TRUE
2.753091	2977	1159	0.2867676	347.7854	10	10	0.6342617	300	0.8382257	485.323	2.521739	4	100	100	51	0.6220736	-0.8511558	5.552634	9.330302	2	283	0.8292394	160.4401	6.839539	17.03182	9.923333	0.5059321	0.4686389	26	16	94	186	0.6447974	63123	5.910491	187	16.62865	8.314326	16.974	1.454638	0.05542884	359121522	2697986	117011	1.965831e-4	29	0.6926345	0.8115769	0.7683271	0.8964004	0.7273189	0.884469	0.6412377	SSE	TRUE	SSE_TRUE
1.248912	3052	1210	-0.04594238	355.1125	10	10	0.0809209	300	0.8335331	499.4007	2.37931	5	100	100	46	0.6220736	-1.017168	4.738546	9.325453	2	281	0.8088616	158.8551	6.696037	17.56535	10.17333	0.5370858	0.4771677	20	18	84	186	0.6339214	62371	6.959822	190	16.59669	8.298347	20.57677	1.561843	0.05532232	407595117	2683807	111579	1.872711e-4	31	0.7005892	0.8351182	0.7321411	0.8896788	0.7809213	0.8652939	0.5964135	SSE	TRUE	SSE_TRUE
