gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance model
-0.8524114 2892 1046 0.02347871 39784 0.8933008 340.6141 10 10 0.7233296 300 0.7849887 645.0338 2.407407 4 100 14 23 100 49 0.5953177 -1.015594 4.937956 9.316149 580 0.0001002316 18.49122 0.005900593 8.31319 284 0.8536119 162.8548 7.092224 16.45744 9.64 0.4673576 0.4438733 28 15 8.657763 98 6.533333 5186 2294 178 0.6664969 63296 5.000401 181 17.35316 8.676582 12.7645 2.232532 0.05784388 344875845 2732137 117393 0.0002041233 0.0001957385 27 0.2384713 0.7060089 1.078652 0.9952618 1.040785 1.116266 0.8733845 1.116804 0.4808336 0.74 PBD
-0.2617878 2966 1106 0.02482548 40630 0.3745286 343.8172 10 10 0.4466592 300 0.7975758 607.2725 2.210526 3 107 12 19 86 45 0.5785953 -0.8732729 4.394843 9.31807 2 0.0002819698 16.60813 0.0006059965 7.644637 283 0.8323148 165.0084 6.702087 16.93356 9.886667 0.4606868 0.4244649 24 16 8.904841 94 5.875 5334 2368 173 0.6716364 63682 5.572397 176 17.0382 8.519102 16.60499 1.912421 0.05679401 392999883 2698290 114659 0.0001937984 0.000192741 31 0.2431905 0.7027007 1.015506 0.9468585 1.075199 0.9562106 1.015168 0.8750935 0.5276203 0.6033333 PBD
0.3627503 3313 1527 0.03427532 168837 0.2919202 339.241 10 10 0.5614878 300 0.8025574 592.3279 2.25 3 112 12 12 76 47 0.5752508 -0.5762445 5.060156 9.333848 12 0.0003932255 16.4066 0.003006348 7.121748 283 0.745139 169.4814 5.575867 16.39605 11.04333 0.4314413 0.4060186 18 16 10.06344 84 5.25 6028 2715 172 0.680546 127612 6.837581 173 16.10448 8.052241 12.61889 1.923669 0.05368161 278462565 2539747 114115 0.0002056344 0.0002100002 28 0.2346291 0.6810374 0.990515 0.8487456 1.019388 0.9618345 0.8396396 0.8589731 0.5128537 0.97 PBD
-0.5910768 3047 1281 0.02875356 44431 0.09244141 352.6314 10 10 0.6342617 300 0.7915464 625.3609 2.481481 5 96 5 26 108 55 0.6454849 -1.395942 7.206331 9.311392 1 0.0001219995 16.98934 0.000192366 8.110819 283 0.8101889 157.6471 6.654236 17.39061 10.15667 0.5233954 0.4958508 22 16 9.175292 88 5.5 5496 2449 193 0.6256901 65542 6.600792 194 17.0189 8.50945 13.21026 2.107355 0.05672966 370981062 2683974 118585 0.0001893581 0.0001967548 31 0.2420562 0.705928 1.045754 0.9310913 1.037777 1.053678 0.8520913 1.012551 0.4945266 0.68 PBD
-0.6070351 3053 1177 0.02641916 88487 0.6695773 338.4636 10 10 0.8381582 300 0.7914593 625.622 2.588235 4 105 12 14 90 50 0.6020067 -1.101537 5.971821 9.323715 1 0.0002087903 14.60553 0.0005064781 6.65111 283 0.8085967 165.4417 6.234589 16.44845 10.17667 0.4424854 0.4324171 22 16 9.195326 102 6.375 5508 2455 180 0.6698836 87567 5.182731 180 16.79442 8.39721 11.7275 2.029988 0.0559814 338380533 2643546 108929 0.0002002804 0.0001993584 29 0.2127982 0.7009855 1.046191 0.9613704 1.077597 1.014994 1.027853 0.8965882 0.5132873 0.93 PBD
-0.601607 3136 1372 0.03079617 51234 -0.1180786 354.8413 10 10 0.6342617 300 0.7941171 617.6488 2.388889 4 102 8 16 96 53 0.6086957 -1.175149 4.830228 9.314501 594 0.0004502325 16.85436 0.01205586 7.604381 283 0.7871957 161.8794 6.53598 17.83425 10.45333 0.5078223 0.4653148 16 16 9.472454 74 4.625 5674 2538 182 0.6425241 68899 7.399153 183 17.51246 8.756228 16.85394 2.065112 0.05837485 382268970 2777145 111689 0.000181061 0.0001872711 29 0.1902718 0.7022396 1.032858 1.022204 1.033161 1.032556 0.9776532 1.069875 0.4984743 0.6266667 PBD
-0.1258679 3732 1996 0.04480259 228816 -0.06066406 348.5482 10 10 0.3195481 300 0.7895322 631.4033 2.478261 4 101 11 21 98 56 0.5953177 -1.072068 5.997193 9.329377 8 0.0001185363 18.36881 0.003003166 8.710227 280 0.6614806 163.6427 5.066681 17.8614 12.44 0.4733493 0.4581695 12 19 11.46244 64 3.368421 6866 3134 178 0.6602662 157392 12.6887 180 16.56795 8.283976 10.91621 1.907545 0.0552265 285062934 2599448 105859 0.0001714678 0.0002038281 33 0.182794 0.7054538 1.055858 1.016378 1.158629 0.9537727 1.311278 0.7058679 0.5468319 0.9733333 PBD
-0.2127996 2950 1150 0.02581311 38704 0.4074854 346.0119 10 10 0.3195481 300 0.7986879 603.9363 2.35 4 99 9 16 102 57 0.6120401 -1.243467 5.159492 9.313559 1 0.0003978377 15.85643 0.0009126446 7.276651 283 0.836829 161.9568 6.86496 16.86948 9.833333 0.4525387 0.4541225 22 16 8.851419 90 5.625 5302 2352 183 0.6586301 62727 5.303233 186 17.00232 8.501162 15.31847 2.071604 0.05667441 370806255 2693855 108265 0.0001950458 0.000190016 29 0.2290527 0.6949408 1.009927 1.026635 0.9838783 1.035802 0.9374521 1.117307 0.4854746 0.6466667 PBD
-0.01396038 2935 1091 0.02448879 42245 0.7453479 339.1573 10 10 0.6342617 300 0.7925476 622.3572 2.636364 5 103 13 20 94 49 0.5819398 -1.842589 7.888309 9.316565 592 0.0005046396 17.18215 0.002463826 7.779264 284 0.8411058 164.31 6.785034 16.69019 9.783333 0.4479531 0.4332526 22 15 8.801336 92 6.133333 5272 2337 174 0.6734166 64505 4.531494 178 17.9939 8.996952 13.42489 1.94372 0.05997968 362581206 2860692 113497 0.0001988072 0.0001882531 27 0.2339619 0.7057486 1.040731 1.000398 1.110065 0.9718599 1.134587 0.8609024 0.5315263 0.6633333 PBD
-0.12021 3007 1197 0.02686808 49905 0.3677368 345.5786 10 10 0.4999584 300 0.7995502 601.3493 2.56 6 101 13 23 98 49 0.5819398 -1.379978 4.773999 9.31199 1 0.0003009279 15.40238 0.0000979516 7.15216 281 0.8209663 161.8534 6.778343 17.001 10.02333 0.4978562 0.454413 22 18 9.041736 90 5 5416 2409 174 0.6561973 68299 6.370691 179 16.7171 8.358549 15.06185 2.000027 0.05572366 383767740 2644238 115735 0.0001931248 0.0001949797 33 0.2417521 0.7063941 1.005601 0.9256479 1.011226 1.000014 0.9362499 0.9181497 0.5011151 0.6233333 PBD
-1.371997 3002 1194 0.02680075 32686 0.09244141 349.6401 10 10 0.4999584 300 0.7900418 629.8746 2.333333 5 106 15 16 88 45 0.5886288 -0.7887045 4.654551 9.311482 1 0.0000182071 15.33956 0.002100703 6.647839 282 0.8223336 164.3899 6.742538 17.35148 10.00667 0.4727604 0.4294767 22 17 9.025042 100 5.882353 5406 2404 176 0.6618665 59692 6.187246 177 16.95755 8.478777 15.0014 2.208046 0.05652518 406550226 2670261 116849 0.0001885725 0.0001957466 32 0.2161661 0.6848542 1.053302 0.9902366 1.002241 1.104023 0.9256373 1.052536 0.4741702 0.5866667 PBD
-0.1991478 3167 1395 0.03131243 94453 -0.00472168 355.1121 10 10 0.6342617 300 0.7986174 604.1477 2.52381 5 98 9 15 104 53 0.6187291 -1.003439 5.521628 9.319133 1 0.0002144737 17.06937 0.001095007 7.76011 281 0.7794902 159.1253 6.389633 17.07797 10.55667 0.4808422 0.4638675 18 18 9.57596 84 4.666667 5736 2569 185 0.6460464 90493 7.786076 185 16.54568 8.27284 11.50764 2.054415 0.05515227 264724785 2611806 118955 0.0001952362 0.0002088516 32 0.2205239 0.6755674 1.01028 0.9457237 0.9932396 1.027208 0.9770697 0.9171735 0.4899223 0.8366667 PBD
-2.626175 2991 1087 0.024399 38115 0.2985449 345.8257 10 10 0.7233296 300 0.798015 605.9549 2.4 4 104 10 17 92 50 0.6020067 -0.691707 4.896346 9.313272 13 0.0000535798 13.48896 0.0008761506 6.061391 281 0.8253579 163.0618 6.801796 17.15686 9.97 0.4748309 0.4442627 22 18 8.988314 90 5 5384 2393 180 0.6599298 62412 6.00913 182 16.51614 8.25807 19.05917 2.085813 0.0550538 415457661 2605423 109727 0.0001866716 0.0001857279 33 0.2052545 0.6705838 1.013303 0.7534638 0.9834997 1.042907 0.773456 0.7343606 0.4836712 0.5233333 PBD
-1.13635 2978 1152 0.02585801 30012 0.09538574 351.8916 10 10 0.6342617 300 0.8022832 593.1504 2.384615 4 101 13 24 98 46 0.6120401 -1.672626 9.240097 9.311641 1 0.0000442917 18.07142 0.005358142 8.341868 283 0.8289609 160.821 6.805267 17.25057 9.926667 0.5086274 0.4594324 22 16 8.944908 92 5.75 5358 2380 183 0.6454916 58367 5.559822 184 16.65809 8.329047 16.56282 2.042275 0.05552698 398850963 2638572 117655 0.0001916076 0.0001920421 30 0.2142397 0.698226 0.9918902 0.9636649 0.9624466 1.021138 0.8832514 1.045041 0.4835352 0.6166667 PBD
-0.9629304 3194 1424 0.03196337 65934 0.03429077 350.4417 10 10 0.5614878 300 0.8060832 581.7504 2.307692 4 100 9 24 100 52 0.6254181 -0.9755852 6.790296 9.31311 1 0.0001218458 22.39207 0.004376791 10.15465 282 0.7729009 160.9649 6.277939 17.89445 10.64667 0.510033 0.4741808 16 17 9.66611 72 4.235294 5790 2596 187 0.6386896 76220 7.660691 187 16.55193 8.275966 19.35198 2.017519 0.05517311 399954852 2626366 106055 0.0001749781 0.0001864512 33 0.2612813 0.7062411 0.9728267 0.9488423 0.9366525 1.00876 0.9326023 0.9655473 0.4797976 0.5633333 PBD
-0.7112282 2976 1136 0.02549887 42334 0.4906628 345.8555 10 10 0.4999584 300 0.8080772 575.7685 2.391304 3 98 10 20 104 54 0.6187291 -1.499541 8.064026 9.315813 1 0.000322733 14.45253 0.0000071129 6.778198 284 0.829518 161.0912 6.722046 16.96245 9.92 0.4799551 0.4606758 28 15 8.93823 92 6.133333 5354 2378 185 0.6550464 64529 5.050435 186 16.9683 8.484149 18.07622 1.92057 0.05656099 385417965 2704652 115459 0.0001926411 0.0001878154 29 0.1944016 0.6984228 0.9628235 0.8951502 0.9653792 0.9602849 0.9330429 0.8604918 0.4996505 0.6366667 PBD
-0.5803298 3322 1514 0.03398352 80560 -0.09452393 350.1522 10 10 0.5614878 300 0.7885027 634.4919 2.555556 5 107 12 17 86 47 0.5819398 -1.447567 6.39881 9.308344 1 0.0003257754 16.11572 0.0007022063 7.240981 282 0.7431203 165.0726 6.029404 18.42453 11.07333 0.4569132 0.4263843 16 17 10.09349 72 4.235294 6046 2724 174 0.6709784 83469 8.917681 175 17.26017 8.630083 15.72133 2.041108 0.05753389 377935119 2721779 114637 0.000170097 0.0001898041 34 0.2199581 0.6987369 1.061023 1.012497 1.101764 1.020554 1.131024 0.8948513 0.5174624 0.64 PBD
-0.1420212 3125 1257 0.02821485 88551 0.2426025 347.1843 10 10 -0.1066815 300 0.7974139 607.7582 2.423077 4 99 7 24 102 54 0.632107 -1.063268 5.532338 9.324544 577 0.0005493106 14.70334 0.008424006 7.087242 282 0.7899666 160.5676 6.342239 16.92863 10.41667 0.4676501 0.4607764 18 17 9.435726 82 4.823529 5652 2527 189 0.6575663 87563 6.68534 191 17.04389 8.521945 13.01055 2.105491 0.05681296 323600355 2699019 114067 0.0001953888 0.0001956591 30 0.2264815 0.702085 1.016318 0.9973458 0.9796463 1.052745 0.8704496 1.124057 0.4803466 0.9166667 PBD
0.9065896 3307 1565 0.03512828 142559 0.001166992 351.2449 10 10 0.7233296 300 0.809736 570.7919 2.866667 6 104 12 15 92 49 0.5886288 -0.5677405 5.410116 9.321095 1 0.0002621677 17.38655 0.002888632 7.49279 281 0.746491 163.2816 5.832489 16.94183 11.02333 0.4683946 0.4372953 18 18 10.04341 82 4.555556 6016 2709 176 0.6625907 114476 7.996109 179 16.07796 8.038982 13.9388 1.802332 0.05359321 267476136 2547912 110329 0.0001965409 0.0002128574 32 0.247318 0.6723435 0.9545016 0.9217898 1.008195 0.9011662 0.9738999 0.8673836 0.5263601 0.7866667 PBD
-0.8789121 3096 1280 0.02873112 75700 0.2867676 342.7262 10 10 0.4999584 300 0.7985534 604.3399 2.173913 3 105 12 20 90 52 0.5752508 -0.7390104 6.946117 9.331259 595 0.0001504459 19.73259 0.0001678647 9.2533 283 0.7973662 165.8068 6.141876 17.02118 10.32 0.4601337 0.4324648 24 16 9.338898 80 5 5594 2498 172 0.6739115 81152 5.930702 175 16.602 8.301 12.31541 1.901018 0.05534 311105832 2621795 108435 0.000193836 0.00020349 29 0.2243049 0.6729229 1.010602 0.9495316 1.071098 0.9505091 1.219906 0.676871 0.5281584 0.8633333 PBD
-1.041299 3631 1929 0.04329869 239171 -0.1607715 355.9736 10 10 -0.03886614 300 0.7880415 635.8755 2.47619 4 100 7 16 100 54 0.6187291 -0.7535477 6.219055 9.31653 3 0.0003040913 18.21088 0.000768857 7.980354 280 0.6798804 160.7198 5.429722 16.95494 12.10333 0.487073 0.4658126 14 19 11.12521 80 4.210526 6664 3033 185 0.6441698 162620 11.61136 185 16.51818 8.25909 11.68141 2.129829 0.0550606 216292485 2587836 117917 0.0001979022 0.0002122882 32 0.2506821 0.7057678 1.063337 1.045436 1.061749 1.064915 1.178732 0.9165239 0.4975835 0.8466667 PBD
1.596257 2991 1137 0.02552131 31723 0.2161035 347.6895 10 10 0.4999584 300 0.7965807 610.2578 2.047619 3 101 10 14 98 56 0.6020067 -1.572855 6.245605 9.315567 1 0.0001507874 14.6663 0.005404863 6.820289 282 0.8253579 162.8739 6.800217 17.29938 9.97 0.4589134 0.4473083 24 17 8.988314 84 4.941176 5384 2393 180 0.6613148 59216 6.109465 181 17.50226 8.751131 13.22352 1.903435 0.05834087 406448877 2779751 117715 0.0001897893 0.0001896388 31 0.1960604 0.704525 1.020498 1.097084 1.08974 0.9517175 1.033986 1.153904 0.5321399 0.5966667 PBD
-1.132765 3042 1188 0.02666607 49560 0.1277734 351.8738 10 10 0.3195481 300 0.7934992 619.5023 2.307692 6 99 8 21 102 52 0.6354515 -1.151223 4.871443 9.311127 1 0.0003773299 14.02561 0.008380076 6.330378 282 0.8115206 159.7081 6.725571 17.24281 10.14 0.4942617 0.4705041 18 17 9.158598 90 5.294118 5486 2444 190 0.6411158 68109 6.475318 190 17.07248 8.536238 15.30407 2.20518 0.05690825 407682711 2697101 106385 0.0001835873 0.0001871454 32 0.2468451 0.6149284 1.035957 0.9210129 0.9688769 1.10259 0.7882975 1.046981 0.4660601 0.5333333 PBD
0.5916782 3412 1688 0.03788916 171460 -0.1670282 358.0674 10 10 0.5614878 300 0.7993715 601.8854 2.214286 3 99 10 22 102 48 0.6187291 -1.292167 6.512195 9.321237 1 0.0004717121 15.62579 0.0009633629 7.163088 279 0.7235186 159.0513 6.126026 16.99978 11.37333 0.510005 0.4706118 12 20 10.39399 70 3.5 6226 2814 185 0.638885 128874 11.15781 188 17.15898 8.579491 11.47138 2.001312 0.0571966 221108673 2723190 112005 0.000195733 0.0002018755 31 0.2531067 0.6690423 1.006497 1.016349 1.012378 1.000656 1.145155 0.8917348 0.5012392 0.89 PBD
-2.42085 3486 1664 0.03735045 205498 -0.07391357 353.5915 10 10 0.4999584 300 0.7941271 617.6187 2.392857 5 99 12 25 102 51 0.6120401 -0.8612227 7.462035 9.333392 9 0.0000041673 19.53024 0.01623184 9.630294 283 0.70816 160.4211 4.325806 16.73583 11.62 0.5061914 0.4686503 22 16 10.64107 86 5.375 6374 2888 183 0.6468515 145856 6.209632 186 15.0958 7.547901 8.26473 2.191588 0.05031934 330975186 2343616 118859 0.0002009243 0.0002317855 27 0.2440982 0.6032356 1.032807 0.9566523 0.9693978 1.095794 0.9178428 0.9904137 0.4677328 0.9833333 PBD
-0.964662 3005 1245 0.0279455 72515 0.6871973 344.2822 10 10 0.5614878 300 0.7863208 641.0376 2.576923 5 98 8 24 104 51 0.6287625 -0.7285724 3.903221 9.316879 592 0.0002706803 14.09032 0.0005313431 6.341337 284 0.8215127 160.0341 6.820923 16.4835 10.01667 0.4831786 0.4671681 24 15 9.035058 88 5.866667 5412 2407 188 0.6483178 79605 6.217113 191 17.36692 8.683461 14.9423 2.229761 0.05788974 292291659 2737003 109689 0.0002010454 0.0001914657 26 0.2456997 0.6286366 1.071969 0.9055748 1.02877 1.11488 0.7989397 1.010818 0.4782457 0.7566667 PBD
-0.3390258 3208 1478 0.03317546 88828 -0.04594238 354.9444 10 10 0.06144626 300 0.7889103 633.269 2.444444 4 96 10 24 108 55 0.632107 -0.6773168 3.995274 9.317012 2 0.0000788755 15.74756 0.002212518 7.487036 281 0.7695279 158.8915 6.4739 17.47764 10.69333 0.5062299 0.4816084 18 18 9.712855 72 4 5818 2610 189 0.6378866 87660 8.788584 189 17.10704 8.553522 15.84139 2.201124 0.05702348 304763037 2695042 108093 0.0001848771 0.0001943676 32 0.2634251 0.6297351 1.058978 1.133189 1.017116 1.100562 0.8769695 1.388003 0.4786283 0.7333333 PBD
-0.4175708 2953 1163 0.02610491 32787 -0.0223877 359.3757 10 10 0.7233296 300 0.8065098 580.4705 2.517241 6 95 7 28 110 47 0.6454849 -1.326571 6.954722 9.316839 583 0.0002892989 16.10131 0.0007440851 7.186792 284 0.8359789 154.6262 6.824951 17.02147 9.843333 0.5456186 0.4977577 22 15 8.861436 96 6.4 5308 2355 193 0.6182367 59767 5.149287 196 17.34003 8.670016 15.96658 1.992228 0.05780011 364939629 2768519 114647 0.0001965023 0.0001870383 29 0.2444105 0.5813813 0.9706865 0.873375 0.9450883 0.9961141 0.8563143 0.8919408 0.4851862 0.6833333 PBD
-0.9109867 3091 1267 0.02843932 91203 0.1792073 349.0366 10 10 0.0809209 300 0.7961255 611.6235 2.578947 4 102 10 15 96 51 0.6086957 0.1374471 5.611195 9.325556 48 0.0003662903 16.53801 0.0007702099 7.39155 284 0.798656 162.5055 6.235229 16.64207 10.30333 0.4699586 0.4457214 28 15 9.322204 86 5.733333 5584 2493 182 0.660978 88906 5.536444 183 15.41068 7.705341 12.2569 2.016407 0.05136894 270094827 2403702 118801 0.0002035002 0.0002240199 28 0.2337279 0.6772203 1.022782 0.9636039 1.037458 1.008203 1.08131 0.8494804 0.5054784 0.8933333 PBD
0.6816962 3057 1295 0.02906781 70613 0.2161035 348.6596 10 10 -0.1957495 300 0.8048277 585.517 2.555556 4 103 13 15 94 48 0.5886288 -1.032047 5.172558 9.319324 2 0.0006327151 14.51283 0.0002249067 6.454991 281 0.8075386 162.8682 6.613182 16.87373 10.19 0.4648706 0.4346416 26 18 9.208681 82 4.555556 5516 2459 176 0.6652093 78628 6.776488 178 17.11183 8.555916 14.83608 1.862499 0.05703944 295178694 2724552 113259 0.0001970832 0.0001941148 30 0.2431698 0.7039606 0.9791254 0.9019196 1.027323 0.9312495 0.8793477 0.922742 0.5228578 0.76 PBD
-0.310894 3381 1707 0.03831564 155043 -0.03306091 351.9754 10 10 0.7233296 300 0.7951683 614.495 2.347826 4 102 10 19 96 49 0.6153846 -1.246168 4.796227 9.323099 587 0.0000335114 16.51458 0.01485058 7.593258 279 0.7301525 161.8768 6.089029 17.15846 11.27 0.4933294 0.456808 14 20 10.29048 64 3.2 6164 2783 184 0.6479097 120681 11.69609 185 17.22009 8.610046 12.18104 2.018546 0.0574003 221698830 2726587 107917 0.0001892506 0.0001990998 31 0.2352155 0.6488133 1.027584 1.006419 1.046017 1.009273 1.041615 0.9741486 0.5072672 0.9 PBD
-0.9976339 2993 1119 0.02511728 38955 0.2867676 347.5945 10 10 0.6342617 300 0.8080905 575.7284 2.32 4 101 11 23 98 50 0.6086957 -1.0146 5.200326 9.321597 593 0.0000891958 16.69478 0.002576057 7.420283 282 0.8248064 160.9736 6.86293 17.15151 9.976667 0.4959987 0.4581084 20 17 8.994992 86 5.058824 5388 2395 182 0.6509171 62831 6.109822 184 17.21184 8.605921 18.14584 1.934221 0.05737281 410396322 2748368 107047 0.0001873712 0.0001846058 32 0.2297083 0.6934248 0.9627564 0.8113264 0.958373 0.9671106 0.9166312 0.7094013 0.4960589 0.5433333 PBD
-0.0752237 3010 1262 0.02832709 79006 0.7151685 338.6292 10 10 0.0809209 300 0.7863695 640.8914 2.5 4 106 6 15 88 53 0.6153846 -0.8262875 5.532709 9.31806 572 0.0003713512 19.56151 0.006004422 8.823998 281 0.820148 164.9178 6.564873 16.37222 10.03333 0.4637367 0.4411195 30 18 9.051753 96 5.333333 5422 2412 184 0.661276 82848 5.931996 185 16.94571 8.472854 11.16631 2.028853 0.0564857 284161662 2661525 112343 0.0002045408 0.0002067463 29 0.2532705 0.7024889 1.071725 0.9752898 1.129408 1.014426 0.955087 0.992009 0.525149 0.76 PBD
-0.476606 3373 1689 0.03791161 114061 -0.384541 365.2875 10 10 0.8381582 300 0.7854977 643.5069 2.296296 4 98 9 22 104 50 0.6220736 -0.818681 5.966187 9.326586 591 0.0001040368 16.67164 0.0004741495 7.705658 280 0.7318843 158.0785 6.173397 18.01871 11.24333 0.5288456 0.4838032 18 19 10.26377 60 3.157895 6148 2775 186 0.6262174 100194 11.35531 188 16.60386 8.301932 11.12633 2.280298 0.05534621 290499018 2598629 106305 0.0001797914 0.0002089035 34 0.2178649 0.6146611 1.076098 1.14666 1.011618 1.140149 1.058807 1.229499 0.4684677 0.91 PBD
-0.2910977 2997 1187 0.02664362 43971 0.422207 340.0229 10 10 0.5614878 300 0.7904749 628.5752 2.277778 3 109 13 14 82 47 0.5685619 -1.336198 5.6801 9.311413 1 0.0003763206 17.33148 0.0002736956 7.631545 283 0.8237056 167.4047 6.552887 17.06642 9.99 0.453857 0.4175453 26 16 9.008347 112 7 5396 2399 170 0.675687 65337 5.006589 173 17.04143 8.520716 14.07297 1.863182 0.05680477 362329512 2686088 115505 0.0001933114 0.0001932608 31 0.2358508 0.6782127 1.051129 0.9802334 1.171469 0.9315911 1.2636 0.6732704 0.5553796 0.6866667 PBD
-1.361292 3054 1226 0.02751902 51350 0.05710937 353.0043 10 10 0.6342617 300 0.8157215 552.8355 2.478261 5 99 10 18 102 52 0.6120401 -0.6594587 5.819708 9.321473 592 0.0003544491 13.72486 0.003756516 6.27745 280 0.8083319 159.7876 6.700481 17.28317 10.18 0.493491 0.4644829 20 19 9.198664 92 4.842105 5510 2456 183 0.648441 68998 7.117993 187 16.41139 8.205696 15.55326 1.906533 0.05470464 343707285 2618502 115925 0.000191168 0.000204736 33 0.2444246 0.6604245 0.9244741 0.7180981 0.8954884 0.9532665 0.7837079 0.6536596 0.4827033 0.7333333 PBD
-0.9835053 2937 1091 0.02448879 31465 0.1708344 353.6514 10 10 -0.1957495 300 0.8003612 598.9165 2.666667 5 98 12 19 104 49 0.6220736 -1.476335 6.450156 9.316856 593 0.0006652348 16.85479 0.0004607356 7.56128 283 0.8405331 158.354 6.778107 16.94392 9.79 0.4907861 0.4638753 30 16 8.808013 96 6 5276 2339 186 0.6443539 59114 4.821973 187 17.424 8.712001 16.26505 2.115999 0.05808 382783749 2772516 117545 0.0001963479 0.000187881 30 0.2166264 0.6596623 1.001533 0.9132121 0.944687 1.057999 0.7071526 1.114528 0.4700433 0.6533333 PBD
0.1461695 3146 1324 0.02971875 52176 -0.09452393 358.6544 10 10 -0.2337926 300 0.8009049 597.2852 2.5 4 94 7 30 112 49 0.6521739 -1.571807 6.058366 9.321961 582 0.0002327396 17.58227 0.001304967 8.384153 278 0.7846935 154.9986 6.427672 17.88013 10.48667 0.5471633 0.5020121 22 21 9.505843 80 3.809524 5694 2548 195 0.6207596 69365 9.093467 195 17.62796 8.813982 15.03385 2.010376 0.05875988 405129114 2810086 115309 0.0001788589 0.0001880074 34 0.2450642 0.6941893 0.9988047 0.9808986 0.9923786 1.005188 1.062937 0.9026073 0.4951216 0.5866667 PBD
-1.45413 3091 1287 0.02888824 50145 -0.007666016 354.0157 10 10 -0.1856439 300 0.8011532 596.5405 2.6 7 100 10 16 100 52 0.6220736 -0.7034971 4.25804 9.317566 4 0.0002998513 18.63988 0.004495733 8.209849 281 0.798656 160.3518 6.526123 17.55753 10.30333 0.5096506 0.4661765 24 18 9.322204 84 4.666667 5584 2493 186 0.6427922 68377 7.115039 187 16.35054 8.175271 18.64845 2.048869 0.05450181 392289447 2581363 107819 0.0001827151 0.0001953338 33 0.2171677 0.6917471 0.9975593 0.8818136 0.9705036 1.024435 0.8358078 0.9290066 0.4848122 0.5933333 PBD
-0.7365706 3322 1644 0.03690153 144392 -0.009229611 353.5787 10 10 0.6342617 300 0.8158307 552.5078 2.421053 4 101 7 16 98 50 0.6220736 0.1464054 2.967051 9.321306 1 0.0001805281 13.17902 0.0007439203 5.875 281 0.7431203 160.3547 6.227913 17.00129 11.07333 0.5041162 0.4651268 18 18 10.09349 70 3.888889 6046 2724 186 0.6423978 115385 10.22203 188 15.1369 7.568448 17.74815 1.852157 0.05045632 216902328 2390054 106347 0.0001913876 0.0002219114 29 0.2352679 0.574247 0.923926 0.8242435 0.9217593 0.9260783 0.8949638 0.7567436 0.4971591 0.8233333 PBD
0.1790385 3788 2116 0.04749613 204754 -0.4199651 363.8445 10 10 0.5614878 300 0.7871403 638.579 2.705882 6 104 14 15 92 44 0.5886288 -0.3898179 3.781832 9.313941 1 0.000141965 18.96332 0.0004119534 8.810406 277 0.6517016 162.168 6.073238 18.77249 12.62667 0.5068992 0.4455626 14 22 11.64942 50 2.272727 6978 3190 176 0.651078 145333 19.66618 178 16.27121 8.135607 15.88891 2.135947 0.05423738 273741228 2541908 110225 0.0001630523 0.0002090218 38 0.2543558 0.7071053 1.067858 1.197786 1.067741 1.067973 1.12012 1.278939 0.4982734 0.74 PBD
